country_region,sub_region_1,date,type,values
Argentina,Santiago del Estero,2020-02-20,grocery_and_pharmacy,-3
Argentina,Santiago del Estero,2020-02-20,parks,0
Argentina,Santiago del Estero,2020-02-20,transit_stations,11
Argentina,Santiago del Estero,2020-02-20,workplaces,12
Argentina,Santiago del Estero,2020-02-20,residential,-2
Argentina,Santiago del Estero,2020-02-21,retail_and_recreation,0
Argentina,Santiago del Estero,2020-02-21,grocery_and_pharmacy,1
Argentina,Santiago del Estero,2020-02-21,parks,-2
Argentina,Santiago del Estero,2020-02-21,transit_stations,19
Argentina,Santiago del Estero,2020-02-21,workplaces,10
Argentina,Santiago del Estero,2020-02-21,residential,-2
Argentina,Santiago del Estero,2020-02-22,retail_and_recreation,3
Argentina,Santiago del Estero,2020-02-22,grocery_and_pharmacy,5
Argentina,Santiago del Estero,2020-02-22,parks,9
Argentina,Santiago del Estero,2020-02-22,transit_stations,18
Argentina,Santiago del Estero,2020-02-22,workplaces,0
Argentina,Santiago del Estero,2020-02-22,residential,-1
Argentina,Santiago del Estero,2020-02-23,retail_and_recreation,5
Argentina,Santiago del Estero,2020-02-23,grocery_and_pharmacy,13
Argentina,Santiago del Estero,2020-02-23,parks,26
Argentina,Santiago del Estero,2020-02-23,transit_stations,-3
Argentina,Santiago del Estero,2020-02-23,workplaces,-1
Argentina,Santiago del Estero,2020-02-23,residential,0
Argentina,Santiago del Estero,2020-02-24,retail_and_recreation,-17
Argentina,Santiago del Estero,2020-02-24,grocery_and_pharmacy,-19
Argentina,Santiago del Estero,2020-02-24,parks,3
Argentina,Santiago del Estero,2020-02-24,transit_stations,-19
Argentina,Santiago del Estero,2020-02-24,workplaces,-43
Argentina,Santiago del Estero,2020-02-24,residential,4
Argentina,Santiago del Estero,2020-02-25,retail_and_recreation,-18
Argentina,Santiago del Estero,2020-02-25,grocery_and_pharmacy,-15
Argentina,Santiago del Estero,2020-02-25,parks,-8
Argentina,Santiago del Estero,2020-02-25,transit_stations,-3
Argentina,Santiago del Estero,2020-02-25,workplaces,-34
Argentina,Santiago del Estero,2020-02-25,residential,4
Argentina,Santiago del Estero,2020-02-26,retail_and_recreation,5
Argentina,Santiago del Estero,2020-02-26,grocery_and_pharmacy,7
Argentina,Santiago del Estero,2020-02-26,parks,6
Argentina,Santiago del Estero,2020-02-26,transit_stations,20
Argentina,Santiago del Estero,2020-02-26,workplaces,14
Argentina,Santiago del Estero,2020-02-26,residential,-2
Argentina,Santiago del Estero,2020-02-27,retail_and_recreation,9
Argentina,Santiago del Estero,2020-02-27,grocery_and_pharmacy,6
Argentina,Santiago del Estero,2020-02-27,parks,8
Argentina,Santiago del Estero,2020-02-27,transit_stations,10
Argentina,Santiago del Estero,2020-02-27,workplaces,13
Argentina,Santiago del Estero,2020-02-27,residential,-2
Argentina,Santiago del Estero,2020-02-28,retail_and_recreation,7
Argentina,Santiago del Estero,2020-02-28,grocery_and_pharmacy,4
Argentina,Santiago del Estero,2020-02-28,parks,7
Argentina,Santiago del Estero,2020-02-28,transit_stations,7
Argentina,Santiago del Estero,2020-02-28,workplaces,12
Argentina,Santiago del Estero,2020-02-28,residential,-2
Argentina,Santiago del Estero,2020-02-29,retail_and_recreation,11
Argentina,Santiago del Estero,2020-02-29,grocery_and_pharmacy,9
Argentina,Santiago del Estero,2020-02-29,parks,13
Argentina,Santiago del Estero,2020-02-29,transit_stations,3
Argentina,Santiago del Estero,2020-02-29,workplaces,4
Argentina,Santiago del Estero,2020-02-29,residential,0
Argentina,Santiago del Estero,2020-03-01,retail_and_recreation,7
Argentina,Santiago del Estero,2020-03-01,grocery_and_pharmacy,12
Argentina,Santiago del Estero,2020-03-01,parks,4
Argentina,Santiago del Estero,2020-03-01,transit_stations,-1
Argentina,Santiago del Estero,2020-03-01,workplaces,1
Argentina,Santiago del Estero,2020-03-01,residential,2
Argentina,Santiago del Estero,2020-03-02,retail_and_recreation,13
Argentina,Santiago del Estero,2020-03-02,grocery_and_pharmacy,14
Argentina,Santiago del Estero,2020-03-02,parks,12
Argentina,Santiago del Estero,2020-03-02,transit_stations,9
Argentina,Santiago del Estero,2020-03-02,workplaces,21
Argentina,Santiago del Estero,2020-03-02,residential,-3
Argentina,Santiago del Estero,2020-03-03,retail_and_recreation,5
Argentina,Santiago del Estero,2020-03-03,grocery_and_pharmacy,10
Argentina,Santiago del Estero,2020-03-03,parks,1
Argentina,Santiago del Estero,2020-03-03,transit_stations,4
Argentina,Santiago del Estero,2020-03-03,workplaces,20
Argentina,Santiago del Estero,2020-03-03,residential,-2
Argentina,Santiago del Estero,2020-03-04,retail_and_recreation,2
Argentina,Santiago del Estero,2020-03-04,grocery_and_pharmacy,7
Argentina,Santiago del Estero,2020-03-04,parks,0
Argentina,Santiago del Estero,2020-03-04,transit_stations,0
Argentina,Santiago del Estero,2020-03-04,workplaces,21
Argentina,Santiago del Estero,2020-03-04,residential,-2
Argentina,Santiago del Estero,2020-03-05,retail_and_recreation,2
Argentina,Santiago del Estero,2020-03-05,grocery_and_pharmacy,4
Argentina,Santiago del Estero,2020-03-05,parks,3
Argentina,Santiago del Estero,2020-03-05,transit_stations,0
Argentina,Santiago del Estero,2020-03-05,workplaces,20
Argentina,Santiago del Estero,2020-03-05,residential,-2
Argentina,Santiago del Estero,2020-03-06,retail_and_recreation,2
Argentina,Santiago del Estero,2020-03-06,grocery_and_pharmacy,4
Argentina,Santiago del Estero,2020-03-06,parks,3
Argentina,Santiago del Estero,2020-03-06,transit_stations,5
Argentina,Santiago del Estero,2020-03-06,workplaces,21
Argentina,Santiago del Estero,2020-03-06,residential,-3
Argentina,Santiago del Estero,2020-03-07,retail_and_recreation,3
Argentina,Santiago del Estero,2020-03-07,grocery_and_pharmacy,8
Argentina,Santiago del Estero,2020-03-07,parks,0
Argentina,Santiago del Estero,2020-03-07,transit_stations,-6
Argentina,Santiago del Estero,2020-03-07,workplaces,4
Argentina,Santiago del Estero,2020-03-07,residential,1
Argentina,Santiago del Estero,2020-03-08,retail_and_recreation,3
Argentina,Santiago del Estero,2020-03-08,grocery_and_pharmacy,11
Argentina,Santiago del Estero,2020-03-08,parks,2
Argentina,Santiago del Estero,2020-03-08,transit_stations,-8
Argentina,Santiago del Estero,2020-03-08,workplaces,2
Argentina,Santiago del Estero,2020-03-08,residential,2
Argentina,Santiago del Estero,2020-03-09,retail_and_recreation,6
Argentina,Santiago del Estero,2020-03-09,grocery_and_pharmacy,7
Argentina,Santiago del Estero,2020-03-09,parks,6
Argentina,Santiago del Estero,2020-03-09,transit_stations,6
Argentina,Santiago del Estero,2020-03-09,workplaces,23
Argentina,Santiago del Estero,2020-03-09,residential,-3
Argentina,Santiago del Estero,2020-03-10,retail_and_recreation,3
Argentina,Santiago del Estero,2020-03-10,grocery_and_pharmacy,7
Argentina,Santiago del Estero,2020-03-10,parks,0
Argentina,Santiago del Estero,2020-03-10,transit_stations,2
Argentina,Santiago del Estero,2020-03-10,workplaces,21
Argentina,Santiago del Estero,2020-03-10,residential,-3
Argentina,Santiago del Estero,2020-03-11,retail_and_recreation,-1
Argentina,Santiago del Estero,2020-03-11,grocery_and_pharmacy,2
Argentina,Santiago del Estero,2020-03-11,parks,-1
Argentina,Santiago del Estero,2020-03-11,transit_stations,0
Argentina,Santiago del Estero,2020-03-11,workplaces,20
Argentina,Santiago del Estero,2020-03-11,residential,-2
Argentina,Santiago del Estero,2020-03-12,retail_and_recreation,-6
Argentina,Santiago del Estero,2020-03-12,grocery_and_pharmacy,-2
Argentina,Santiago del Estero,2020-03-12,parks,-6
Argentina,Santiago del Estero,2020-03-12,transit_stations,-10
Argentina,Santiago del Estero,2020-03-12,workplaces,18
Argentina,Santiago del Estero,2020-03-12,residential,-1
Argentina,Santiago del Estero,2020-03-13,retail_and_recreation,-3
Argentina,Santiago del Estero,2020-03-13,grocery_and_pharmacy,2
Argentina,Santiago del Estero,2020-03-13,parks,-4
Argentina,Santiago del Estero,2020-03-13,transit_stations,-2
Argentina,Santiago del Estero,2020-03-13,workplaces,20
Argentina,Santiago del Estero,2020-03-13,residential,-2
Argentina,Santiago del Estero,2020-03-14,retail_and_recreation,-15
Argentina,Santiago del Estero,2020-03-14,grocery_and_pharmacy,0
Argentina,Santiago del Estero,2020-03-14,parks,-28
Argentina,Santiago del Estero,2020-03-14,transit_stations,-19
Argentina,Santiago del Estero,2020-03-14,workplaces,-1
Argentina,Santiago del Estero,2020-03-14,residential,5
Argentina,Santiago del Estero,2020-03-15,retail_and_recreation,-28
Argentina,Santiago del Estero,2020-03-15,grocery_and_pharmacy,8
Argentina,Santiago del Estero,2020-03-15,parks,-45
Argentina,Santiago del Estero,2020-03-15,transit_stations,-37
Argentina,Santiago del Estero,2020-03-15,workplaces,-9
Argentina,Santiago del Estero,2020-03-15,residential,9
Argentina,Santiago del Estero,2020-03-16,retail_and_recreation,-21
Argentina,Santiago del Estero,2020-03-16,grocery_and_pharmacy,6
Argentina,Santiago del Estero,2020-03-16,parks,-36
Argentina,Santiago del Estero,2020-03-16,transit_stations,-21
Argentina,Santiago del Estero,2020-03-16,workplaces,-1
Argentina,Santiago del Estero,2020-03-16,residential,6
Argentina,Santiago del Estero,2020-03-17,retail_and_recreation,-25
Argentina,Santiago del Estero,2020-03-17,grocery_and_pharmacy,-7
Argentina,Santiago del Estero,2020-03-17,parks,-34
Argentina,Santiago del Estero,2020-03-17,transit_stations,-30
Argentina,Santiago del Estero,2020-03-17,workplaces,-8
Argentina,Santiago del Estero,2020-03-17,residential,8
Argentina,Santiago del Estero,2020-03-18,retail_and_recreation,-29
Argentina,Santiago del Estero,2020-03-18,grocery_and_pharmacy,-9
Argentina,Santiago del Estero,2020-03-18,parks,-38
Argentina,Santiago del Estero,2020-03-18,transit_stations,-27
Argentina,Santiago del Estero,2020-03-18,workplaces,-13
Argentina,Santiago del Estero,2020-03-18,residential,9
Argentina,Santiago del Estero,2020-03-19,retail_and_recreation,-30
Argentina,Santiago del Estero,2020-03-19,grocery_and_pharmacy,-1
Argentina,Santiago del Estero,2020-03-19,parks,-42
Argentina,Santiago del Estero,2020-03-19,transit_stations,-37
Argentina,Santiago del Estero,2020-03-19,workplaces,-19
Argentina,Santiago del Estero,2020-03-19,residential,10
Argentina,Santiago del Estero,2020-03-20,retail_and_recreation,-74
Argentina,Santiago del Estero,2020-03-20,grocery_and_pharmacy,-53
Argentina,Santiago del Estero,2020-03-20,parks,-75
Argentina,Santiago del Estero,2020-03-20,transit_stations,-83
Argentina,Santiago del Estero,2020-03-20,workplaces,-54
Argentina,Santiago del Estero,2020-03-20,residential,25
Argentina,Santiago del Estero,2020-03-21,retail_and_recreation,-78
Argentina,Santiago del Estero,2020-03-21,grocery_and_pharmacy,-55
Argentina,Santiago del Estero,2020-03-21,parks,-79
Argentina,Santiago del Estero,2020-03-21,transit_stations,-89
Argentina,Santiago del Estero,2020-03-21,workplaces,-54
Argentina,Santiago del Estero,2020-03-21,residential,26
Argentina,Santiago del Estero,2020-03-22,retail_and_recreation,-80
Argentina,Santiago del Estero,2020-03-22,grocery_and_pharmacy,-61
Argentina,Santiago del Estero,2020-03-22,parks,-79
Argentina,Santiago del Estero,2020-03-22,transit_stations,-91
Argentina,Santiago del Estero,2020-03-22,workplaces,-51
Argentina,Santiago del Estero,2020-03-22,residential,27
Argentina,Santiago del Estero,2020-03-23,retail_and_recreation,-82
Argentina,Santiago del Estero,2020-03-23,grocery_and_pharmacy,-67
Argentina,Santiago del Estero,2020-03-23,parks,-81
Argentina,Santiago del Estero,2020-03-23,transit_stations,-91
Argentina,Santiago del Estero,2020-03-23,workplaces,-71
Argentina,Santiago del Estero,2020-03-23,residential,27
Argentina,Santiago del Estero,2020-03-24,retail_and_recreation,-81
Argentina,Santiago del Estero,2020-03-24,grocery_and_pharmacy,-67
Argentina,Santiago del Estero,2020-03-24,parks,-81
Argentina,Santiago del Estero,2020-03-24,transit_stations,-91
Argentina,Santiago del Estero,2020-03-24,workplaces,-70
Argentina,Santiago del Estero,2020-03-24,residential,27
Argentina,Santiago del Estero,2020-03-25,retail_and_recreation,-75
Argentina,Santiago del Estero,2020-03-25,grocery_and_pharmacy,-54
Argentina,Santiago del Estero,2020-03-25,parks,-77
Argentina,Santiago del Estero,2020-03-25,transit_stations,-88
Argentina,Santiago del Estero,2020-03-25,workplaces,-61
Argentina,Santiago del Estero,2020-03-25,residential,25
Argentina,Santiago del Estero,2020-03-26,retail_and_recreation,-76
Argentina,Santiago del Estero,2020-03-26,grocery_and_pharmacy,-55
Argentina,Santiago del Estero,2020-03-26,parks,-75
Argentina,Santiago del Estero,2020-03-26,transit_stations,-88
Argentina,Santiago del Estero,2020-03-26,workplaces,-62
Argentina,Santiago del Estero,2020-03-26,residential,26
Argentina,Santiago del Estero,2020-03-27,retail_and_recreation,-74
Argentina,Santiago del Estero,2020-03-27,grocery_and_pharmacy,-54
Argentina,Santiago del Estero,2020-03-27,parks,-72
Argentina,Santiago del Estero,2020-03-27,transit_stations,-87
Argentina,Santiago del Estero,2020-03-27,workplaces,-59
Argentina,Santiago del Estero,2020-03-27,residential,26
Argentina,Santiago del Estero,2020-03-28,retail_and_recreation,-72
Argentina,Santiago del Estero,2020-03-28,grocery_and_pharmacy,-46
Argentina,Santiago del Estero,2020-03-28,parks,-71
Argentina,Santiago del Estero,2020-03-28,transit_stations,-85
Argentina,Santiago del Estero,2020-03-28,workplaces,-52
Argentina,Santiago del Estero,2020-03-28,residential,25
Argentina,Santiago del Estero,2020-03-29,retail_and_recreation,-75
Argentina,Santiago del Estero,2020-03-29,grocery_and_pharmacy,-49
Argentina,Santiago del Estero,2020-03-29,parks,-75
Argentina,Santiago del Estero,2020-03-29,transit_stations,-90
Argentina,Santiago del Estero,2020-03-29,workplaces,-46
Argentina,Santiago del Estero,2020-03-29,residential,25
Argentina,Santiago del Estero,2020-03-30,retail_and_recreation,-72
Argentina,Santiago del Estero,2020-03-30,grocery_and_pharmacy,-52
Argentina,Santiago del Estero,2020-03-30,parks,-72
Argentina,Santiago del Estero,2020-03-30,transit_stations,-88
Argentina,Santiago del Estero,2020-03-30,workplaces,-59
Argentina,Santiago del Estero,2020-03-30,residential,23
Argentina,Santiago del Estero,2020-03-31,retail_and_recreation,-78
Argentina,Santiago del Estero,2020-03-31,grocery_and_pharmacy,-60
Argentina,Santiago del Estero,2020-03-31,parks,-77
Argentina,Santiago del Estero,2020-03-31,transit_stations,-90
Argentina,Santiago del Estero,2020-03-31,workplaces,-67
Argentina,Santiago del Estero,2020-03-31,residential,25
Argentina,Santiago del Estero,2020-04-01,retail_and_recreation,-72
Argentina,Santiago del Estero,2020-04-01,grocery_and_pharmacy,-51
Argentina,Santiago del Estero,2020-04-01,parks,-74
Argentina,Santiago del Estero,2020-04-01,transit_stations,-88
Argentina,Santiago del Estero,2020-04-01,workplaces,-58
Argentina,Santiago del Estero,2020-04-01,residential,23
Argentina,Santiago del Estero,2020-04-02,retail_and_recreation,-72
Argentina,Santiago del Estero,2020-04-02,grocery_and_pharmacy,-51
Argentina,Santiago del Estero,2020-04-02,parks,-72
Argentina,Santiago del Estero,2020-04-02,transit_stations,-86
Argentina,Santiago del Estero,2020-04-02,workplaces,-58
Argentina,Santiago del Estero,2020-04-02,residential,24
Argentina,Santiago del Estero,2020-04-03,retail_and_recreation,-70
Argentina,Santiago del Estero,2020-04-03,grocery_and_pharmacy,-48
Argentina,Santiago del Estero,2020-04-03,parks,-70
Argentina,Santiago del Estero,2020-04-03,transit_stations,-86
Argentina,Santiago del Estero,2020-04-03,workplaces,-54
Argentina,Santiago del Estero,2020-04-03,residential,25
Argentina,Santiago del Estero,2020-04-04,retail_and_recreation,-68
Argentina,Santiago del Estero,2020-04-04,grocery_and_pharmacy,-41
Argentina,Santiago del Estero,2020-04-04,parks,-69
Argentina,Santiago del Estero,2020-04-04,transit_stations,-85
Argentina,Santiago del Estero,2020-04-04,workplaces,-46
Argentina,Santiago del Estero,2020-04-04,residential,23
Argentina,Santiago del Estero,2020-04-05,retail_and_recreation,-72
Argentina,Santiago del Estero,2020-04-05,grocery_and_pharmacy,-44
Argentina,Santiago del Estero,2020-04-05,parks,-71
Argentina,Santiago del Estero,2020-04-05,transit_stations,-87
Argentina,Santiago del Estero,2020-04-05,workplaces,-40
Argentina,Santiago del Estero,2020-04-05,residential,23
Argentina,Santiago del Estero,2020-04-06,retail_and_recreation,-67
Argentina,Santiago del Estero,2020-04-06,grocery_and_pharmacy,-43
Argentina,Santiago del Estero,2020-04-06,parks,-67
Argentina,Santiago del Estero,2020-04-06,transit_stations,-85
Argentina,Santiago del Estero,2020-04-06,workplaces,-52
Argentina,Santiago del Estero,2020-04-06,residential,22
Argentina,Santiago del Estero,2020-04-07,retail_and_recreation,-77
Argentina,Santiago del Estero,2020-04-07,grocery_and_pharmacy,-32
Argentina,Santiago del Estero,2020-04-07,parks,-62
Argentina,Santiago del Estero,2020-04-07,transit_stations,-83
Argentina,Santiago del Estero,2020-04-07,workplaces,-52
Argentina,Santiago del Estero,2020-04-07,residential,21
Argentina,Santiago del Estero,2020-04-08,retail_and_recreation,-77
Argentina,Santiago del Estero,2020-04-08,grocery_and_pharmacy,-30
Argentina,Santiago del Estero,2020-04-08,parks,-61
Argentina,Santiago del Estero,2020-04-08,transit_stations,-82
Argentina,Santiago del Estero,2020-04-08,workplaces,-51
Argentina,Santiago del Estero,2020-04-08,residential,21
Argentina,Santiago del Estero,2020-04-09,retail_and_recreation,-78
Argentina,Santiago del Estero,2020-04-09,grocery_and_pharmacy,-34
Argentina,Santiago del Estero,2020-04-09,parks,-66
Argentina,Santiago del Estero,2020-04-09,transit_stations,-84
Argentina,Santiago del Estero,2020-04-09,workplaces,-56
Argentina,Santiago del Estero,2020-04-09,residential,22
Argentina,Santiago del Estero,2020-04-10,retail_and_recreation,-84
Argentina,Santiago del Estero,2020-04-10,grocery_and_pharmacy,-54
Argentina,Santiago del Estero,2020-04-10,parks,-75
Argentina,Santiago del Estero,2020-04-10,transit_stations,-89
Argentina,Santiago del Estero,2020-04-10,workplaces,-63
Argentina,Santiago del Estero,2020-04-10,residential,27
Argentina,Santiago del Estero,2020-04-11,retail_and_recreation,-79
Argentina,Santiago del Estero,2020-04-11,grocery_and_pharmacy,-30
Argentina,Santiago del Estero,2020-04-11,parks,-68
Argentina,Santiago del Estero,2020-04-11,transit_stations,-84
Argentina,Santiago del Estero,2020-04-11,workplaces,-44
Argentina,Santiago del Estero,2020-04-11,residential,22
Argentina,Santiago del Estero,2020-04-12,retail_and_recreation,-79
Argentina,Santiago del Estero,2020-04-12,grocery_and_pharmacy,-36
Argentina,Santiago del Estero,2020-04-12,parks,-70
Argentina,Santiago del Estero,2020-04-12,transit_stations,-90
Argentina,Santiago del Estero,2020-04-12,workplaces,-31
Argentina,Santiago del Estero,2020-04-12,residential,21
Argentina,Santiago del Estero,2020-04-13,retail_and_recreation,-79
Argentina,Santiago del Estero,2020-04-13,grocery_and_pharmacy,-40
Argentina,Santiago del Estero,2020-04-13,parks,-65
Argentina,Santiago del Estero,2020-04-13,transit_stations,-85
Argentina,Santiago del Estero,2020-04-13,workplaces,-48
Argentina,Santiago del Estero,2020-04-13,residential,21
Argentina,Santiago del Estero,2020-04-14,retail_and_recreation,-77
Argentina,Santiago del Estero,2020-04-14,grocery_and_pharmacy,-32
Argentina,Santiago del Estero,2020-04-14,parks,-61
Argentina,Santiago del Estero,2020-04-14,transit_stations,-83
Argentina,Santiago del Estero,2020-04-14,workplaces,-46
Argentina,Santiago del Estero,2020-04-14,residential,20
Argentina,Santiago del Estero,2020-04-15,retail_and_recreation,-77
Argentina,Santiago del Estero,2020-04-15,grocery_and_pharmacy,-30
Argentina,Santiago del Estero,2020-04-15,parks,-64
Argentina,Santiago del Estero,2020-04-15,transit_stations,-82
Argentina,Santiago del Estero,2020-04-15,workplaces,-45
Argentina,Santiago del Estero,2020-04-15,residential,20
Argentina,Santiago del Estero,2020-04-16,retail_and_recreation,-80
Argentina,Santiago del Estero,2020-04-16,grocery_and_pharmacy,-31
Argentina,Santiago del Estero,2020-04-16,parks,-87
Argentina,Santiago del Estero,2020-04-16,transit_stations,-82
Argentina,Santiago del Estero,2020-04-16,workplaces,-44
Argentina,Santiago del Estero,2020-04-16,residential,20
Argentina,Santiago del Estero,2020-04-17,retail_and_recreation,-80
Argentina,Santiago del Estero,2020-04-17,grocery_and_pharmacy,-31
Argentina,Santiago del Estero,2020-04-17,parks,-87
Argentina,Santiago del Estero,2020-04-17,transit_stations,-82
Argentina,Santiago del Estero,2020-04-17,workplaces,-43
Argentina,Santiago del Estero,2020-04-17,residential,23
Argentina,Santiago del Estero,2020-04-18,retail_and_recreation,-81
Argentina,Santiago del Estero,2020-04-18,grocery_and_pharmacy,-35
Argentina,Santiago del Estero,2020-04-18,parks,-87
Argentina,Santiago del Estero,2020-04-18,transit_stations,-83
Argentina,Santiago del Estero,2020-04-18,workplaces,-38
Argentina,Santiago del Estero,2020-04-18,residential,21
Argentina,Santiago del Estero,2020-04-19,retail_and_recreation,-83
Argentina,Santiago del Estero,2020-04-19,grocery_and_pharmacy,-40
Argentina,Santiago del Estero,2020-04-19,parks,-87
Argentina,Santiago del Estero,2020-04-19,transit_stations,-88
Argentina,Santiago del Estero,2020-04-19,workplaces,-32
Argentina,Santiago del Estero,2020-04-19,residential,22
Argentina,Santiago del Estero,2020-04-20,retail_and_recreation,-80
Argentina,Santiago del Estero,2020-04-20,grocery_and_pharmacy,-35
Argentina,Santiago del Estero,2020-04-20,parks,-86
Argentina,Santiago del Estero,2020-04-20,transit_stations,-80
Argentina,Santiago del Estero,2020-04-20,workplaces,-40
Argentina,Santiago del Estero,2020-04-20,residential,19
Argentina,Santiago del Estero,2020-04-21,retail_and_recreation,-79
Argentina,Santiago del Estero,2020-04-21,grocery_and_pharmacy,-35
Argentina,Santiago del Estero,2020-04-21,parks,-87
Argentina,Santiago del Estero,2020-04-21,transit_stations,-82
Argentina,Santiago del Estero,2020-04-21,workplaces,-41
Argentina,Santiago del Estero,2020-04-21,residential,19
Argentina,Santiago del Estero,2020-04-22,retail_and_recreation,-80
Argentina,Santiago del Estero,2020-04-22,grocery_and_pharmacy,-33
Argentina,Santiago del Estero,2020-04-22,parks,-85
Argentina,Santiago del Estero,2020-04-22,transit_stations,-77
Argentina,Santiago del Estero,2020-04-22,workplaces,-40
Argentina,Santiago del Estero,2020-04-22,residential,18
Argentina,Santiago del Estero,2020-04-23,retail_and_recreation,-79
Argentina,Santiago del Estero,2020-04-23,grocery_and_pharmacy,-35
Argentina,Santiago del Estero,2020-04-23,parks,-87
Argentina,Santiago del Estero,2020-04-23,transit_stations,-79
Argentina,Santiago del Estero,2020-04-23,workplaces,-40
Argentina,Santiago del Estero,2020-04-23,residential,20
Argentina,Santiago del Estero,2020-04-24,retail_and_recreation,-80
Argentina,Santiago del Estero,2020-04-24,grocery_and_pharmacy,-36
Argentina,Santiago del Estero,2020-04-24,parks,-87
Argentina,Santiago del Estero,2020-04-24,transit_stations,-80
Argentina,Santiago del Estero,2020-04-24,workplaces,-39
Argentina,Santiago del Estero,2020-04-24,residential,21
Argentina,Santiago del Estero,2020-04-25,retail_and_recreation,-81
Argentina,Santiago del Estero,2020-04-25,grocery_and_pharmacy,-34
Argentina,Santiago del Estero,2020-04-25,parks,-87
Argentina,Santiago del Estero,2020-04-25,transit_stations,-80
Argentina,Santiago del Estero,2020-04-25,workplaces,-33
Argentina,Santiago del Estero,2020-04-25,residential,20
Argentina,Santiago del Estero,2020-04-26,retail_and_recreation,-84
Argentina,Santiago del Estero,2020-04-26,grocery_and_pharmacy,-43
Argentina,Santiago del Estero,2020-04-26,parks,-88
Argentina,Santiago del Estero,2020-04-26,transit_stations,-89
Argentina,Santiago del Estero,2020-04-26,workplaces,-34
Argentina,Santiago del Estero,2020-04-26,residential,22
Argentina,Santiago del Estero,2020-04-27,retail_and_recreation,-86
Argentina,Santiago del Estero,2020-04-27,grocery_and_pharmacy,-53
Argentina,Santiago del Estero,2020-04-27,parks,-89
Argentina,Santiago del Estero,2020-04-27,transit_stations,-87
Argentina,Santiago del Estero,2020-04-27,workplaces,-53
Argentina,Santiago del Estero,2020-04-27,residential,22
Argentina,Santiago del Estero,2020-04-28,retail_and_recreation,-77
Argentina,Santiago del Estero,2020-04-28,grocery_and_pharmacy,-26
Argentina,Santiago del Estero,2020-04-28,parks,-86
Argentina,Santiago del Estero,2020-04-28,transit_stations,-74
Argentina,Santiago del Estero,2020-04-28,workplaces,-35
Argentina,Santiago del Estero,2020-04-28,residential,15
Argentina,Santiago del Estero,2020-04-29,retail_and_recreation,-75
Argentina,Santiago del Estero,2020-04-29,grocery_and_pharmacy,-21
Argentina,Santiago del Estero,2020-04-29,parks,-85
Argentina,Santiago del Estero,2020-04-29,transit_stations,-70
Argentina,Santiago del Estero,2020-04-29,workplaces,-33
Argentina,Santiago del Estero,2020-04-29,residential,17
Argentina,Santiago del Estero,2020-04-30,retail_and_recreation,-70
Argentina,Santiago del Estero,2020-04-30,grocery_and_pharmacy,-13
Argentina,Santiago del Estero,2020-04-30,parks,-85
Argentina,Santiago del Estero,2020-04-30,transit_stations,-72
Argentina,Santiago del Estero,2020-04-30,workplaces,-35
Argentina,Santiago del Estero,2020-04-30,residential,17
Argentina,Santiago del Estero,2020-05-01,retail_and_recreation,-94
Argentina,Santiago del Estero,2020-05-01,grocery_and_pharmacy,-84
Argentina,Santiago del Estero,2020-05-01,parks,-92
Argentina,Santiago del Estero,2020-05-01,transit_stations,-94
Argentina,Santiago del Estero,2020-05-01,workplaces,-73
Argentina,Santiago del Estero,2020-05-01,residential,31
Argentina,Santiago del Estero,2020-05-02,retail_and_recreation,-78
Argentina,Santiago del Estero,2020-05-02,grocery_and_pharmacy,-33
Argentina,Santiago del Estero,2020-05-02,parks,-87
Argentina,Santiago del Estero,2020-05-02,transit_stations,-80
Argentina,Santiago del Estero,2020-05-02,workplaces,-34
Argentina,Santiago del Estero,2020-05-02,residential,20
Argentina,Santiago del Estero,2020-05-03,retail_and_recreation,-83
Argentina,Santiago del Estero,2020-05-03,grocery_and_pharmacy,-45
Argentina,Santiago del Estero,2020-05-03,parks,-87
Argentina,Santiago del Estero,2020-05-03,transit_stations,-87
Argentina,Santiago del Estero,2020-05-03,workplaces,-31
Argentina,Santiago del Estero,2020-05-03,residential,21
Argentina,Santiago del Estero,2020-05-04,retail_and_recreation,-73
Argentina,Santiago del Estero,2020-05-04,grocery_and_pharmacy,-24
Argentina,Santiago del Estero,2020-05-04,parks,-85
Argentina,Santiago del Estero,2020-05-04,transit_stations,-76
Argentina,Santiago del Estero,2020-05-04,workplaces,-30
Argentina,Santiago del Estero,2020-05-04,residential,16
Argentina,Santiago del Estero,2020-05-05,retail_and_recreation,-72
Argentina,Santiago del Estero,2020-05-05,grocery_and_pharmacy,-23
Argentina,Santiago del Estero,2020-05-05,parks,-85
Argentina,Santiago del Estero,2020-05-05,transit_stations,-74
Argentina,Santiago del Estero,2020-05-05,workplaces,-30
Argentina,Santiago del Estero,2020-05-05,residential,16
Argentina,Santiago del Estero,2020-05-06,retail_and_recreation,-70
Argentina,Santiago del Estero,2020-05-06,grocery_and_pharmacy,-18
Argentina,Santiago del Estero,2020-05-06,parks,-83
Argentina,Santiago del Estero,2020-05-06,transit_stations,-68
Argentina,Santiago del Estero,2020-05-06,workplaces,-28
Argentina,Santiago del Estero,2020-05-06,residential,16
Argentina,Santiago del Estero,2020-05-07,retail_and_recreation,-69
Argentina,Santiago del Estero,2020-05-07,grocery_and_pharmacy,-21
Argentina,Santiago del Estero,2020-05-07,parks,-80
Argentina,Santiago del Estero,2020-05-07,transit_stations,-71
Argentina,Santiago del Estero,2020-05-07,workplaces,-29
